naics,year,emp,pay,prode,prodh,prodw,vship,matcost,vadd,invest,invent,energy,cap,equip,plant,piship,pimat,piinv,pien,dtfp5,tfp5,dtfp4,tfp4
311111,2006,14.6,697.4,11.5,24.7,499.7,13596.6,5805.3,7804.2,273.6,482.1,186.7,3707.1,2694.6,1012.5,1.088999987,1.292000055,1.049999952,1.460999966,0.054000001,1.26699996,0.054000001,1.268000007
311119,2006,29.2,1153.4,17.6,36.1,616.2,20391.1,13711.8,6666.3,406,1190.9,335.2,5291.3,3375.7,1915.6,0.947000027,1.253999949,1.07099998,1.411000013,0.046,1.343000054,0.046,1.345000029
311211,2006,9.7,437,7.3,16.7,291.6,7853.1,5703.1,2121.2,159.5,917.4,229.7,2995.8,1849.9,1145.9,0.994000018,1.30400002,1.087000012,1.236999989,0.068999998,1.238000035,0.068999998,1.238999963
311212,2006,3.5,136.6,2.7,6.1,91.1,2223.3,1654.7,618,47.3,266.2,65,812,555.6,256.4,0.880999982,1.302000046,1.078999996,1.26699996,0.028999999,1.355999947,0.029999999,1.358999968
311213,2006,0.9,43.8,0.7,1.6,29.2,616.1,455.1,156.2,13,73.2,18,563.3,356.2,207.1,0.920000017,1.328999996,1.085000038,1.40199995,0.172000006,1.294999957,0.172999993,1.277999997
311221,2006,8.8,542.8,5.7,12.5,316.6,9939.1,5895.3,4108.8,593.9,599.5,1120.9,7437.8,5501.9,1935.9,1.139000058,1.324000001,1.047999978,1.631000042,0.012,1.148000002,0.02,1.157999992
311222,2006,6.8,309.6,5,10.5,203.5,16303.9,12619.8,3881.9,257.9,1349.6,399.5,3163.8,2226.7,937.1,0.933000028,1.302000046,1.077000022,1.618999958,0.02,1.506000042,0.02,1.506999969
311223,2006,1.5,52.9,1.1,2.3,34.8,1304.5,909.4,386.8,18.6,97.3,32,813.2,477,336.2,1.09800005,0.933000028,1.090999961,1.583999991,-0.048,0.975000024,-0.046999998,0.972000003
311225,2006,7.3,328.3,5.5,11.8,220.1,9312,7277.3,2088,201.1,574.9,159,2335,1577.3,757.7,1.207999945,1.187999964,1.078999996,1.539000034,0.018999999,0.968999982,0.018999999,0.970000029
311230,2006,14,796.4,11.6,24.8,619.1,9426.2,2813.2,6613.6,305.4,376.9,171,5107.5,3737.9,1369.6,1.070000052,1.197999954,1.039000034,1.437999964,-0.172999993,1.003000021,-0.172000006,1.003999949
311311,2006,3.8,183.6,2.9,6.5,122.1,1735.4,970.2,761.1,45.4,219,50,1174,791.8,382.2,1.128999949,1.179999948,1.031000018,1.618999958,-0.001,1.157999992,0.001,1.159999967
311312,2006,2.9,143.6,2.2,4.9,95.5,2416,1736.4,674.7,82.6,392,69.5,1533.8,921.8,612,1.164999962,1.179999948,1.019999981,1.659000039,-0.112999998,1.019999981,-0.111000001,1.021999955
311313,2006,6.7,273.2,5.9,11.8,216.8,2921,1683.5,1340.3,60.8,859.8,192.7,1737.6,1214.1,523.5,1.166000009,1.123000026,1.034000039,1.754999995,-0.142000005,1.046000004,-0.140000001,1.046000004
311320,2006,7.8,372.8,5.9,12,263.6,4342.7,2344.8,2009.6,85.7,717.4,55,1760.9,1273.3,487.6,1.180999994,1.207000017,1.049999952,1.273000002,0.048,0.99000001,0.048,0.99000001
311330,2006,26.4,1003.1,20.5,40.9,733.7,10578,3571.2,7060.4,210.4,861.7,125.3,3362.3,2227,1135.3,1.154999971,1.210000038,1.052000046,1.279000044,-0.027000001,1.082999945,-0.027000001,1.083999991
311340,2006,17.7,747.4,13.6,28.6,502.4,6232.2,2325.2,3901.8,339.3,529,84.2,2613.4,1890.7,722.7,1.225999951,1.195000052,1.067000031,1.32099998,-0.046999998,0.889999986,-0.046999998,0.889999986
311411,2006,33.4,1096,27.8,58.8,800.1,10375.3,4979.2,5423,310.6,981.8,241.9,5488.8,3739.8,1749,1.15199995,1.207000017,1.072999954,1.373000026,-0.006,1.003999949,-0.006,1.004999995
311412,2006,50.7,1800.8,42.3,89.2,1314.7,13946.1,7114.9,6785.1,417.6,1402.9,325.2,4821.1,3283.7,1537.4,1.090999961,1.207000017,1.070000052,1.292999983,0.016000001,1.003000021,0.016000001,1.003999949
311421,2006,50.8,1867.4,41.9,86.2,1347.8,18863.4,10236.4,8588,755.1,3292.6,434.4,10314.7,6821.6,3493.1,1.116999984,1.194000006,1.054999948,1.491999984,0.009,1.024000049,0.009,1.024999976
311422,2006,12.4,529.2,10.2,21.1,381.9,8041.5,3449.5,4545,243.5,1109.5,185.2,3562.5,2198.6,1363.9,1.139999986,1.194000006,1.05400002,1.527999997,-0.009,0.850000024,-0.009,0.850000024
311423,2006,13.2,463.8,10.9,22.4,334.7,4934.5,2615,2390.7,192.9,841.1,113.6,2317.3,1555.6,761.7,1.161999941,1.194000006,1.06099999,1.549999952,-0.046,1.106999993,-0.046,1.105000019
311511,2006,53.5,2356.5,31.3,66.8,1273.3,28950.5,19408.8,9619.2,566.6,906,422.3,9495.5,5477.9,4017.6,1.138000011,1.200999975,1.08099997,1.284000039,0.021,1.108999968,0.021,1.110000014
311512,2006,1.6,67.8,1,2,36.7,1912.8,1595.9,330,47.5,74.5,27.9,581.3,268.7,312.6,0.995000005,1.159000039,1.06400001,1.340999961,0.165999994,1.182000041,0.166999996,1.182999969
311513,2006,35.1,1404.6,29.6,61.6,1078.7,25646.6,20547.5,5125.5,653.9,1791,374.6,5684.5,4126.7,1557.8,1.04400003,1.129999995,1.07099998,1.434999943,0.048999999,1.001999974,0.050000001,1.001999974
311514,2006,13.2,711.7,9.3,20.5,454.2,9931.7,5424.2,4531.7,121.6,787.2,231.1,3466.7,2328.5,1138.2,1.118000031,1.184000015,1.080000043,1.498000026,0.02,0.902999997,0.021,0.904999971
311520,2006,18.3,736.4,14.6,28.2,536.8,8810,4229.5,4536.6,145.1,466.2,131.1,3208.7,2039.4,1169.3,1.263000011,1.177999973,1.06400001,1.146000028,-0.057999998,1.092000008,-0.057999998,1.092000008
311611,2006,145.1,4307.4,121.7,254.6,3260.2,64917.5,53598.4,10708.3,1021.6,2535.2,849.2,11201.8,6337.4,4864.4,1.177999973,1.199000001,1.097000003,1.407999992,0.026000001,1.013000011,0.026000001,1.014000058
311612,2006,106.5,3375.5,89.3,186.9,2554.9,35276.5,21631.4,14206.6,453.9,1023.2,461.4,6302.7,3438.7,2864,1.151000023,1.264999986,1.088000059,1.43599999,0.013,1.111999989,0.013,1.111999989
311613,2006,9.3,341.4,7.8,16.3,258.4,3219.2,1303.1,2052.9,24.7,61.6,42.1,1264.2,801.8,462.4,0.76700002,1.217000008,1.075000048,1.524000049,0.104000002,1.998000026,0.104000002,1.917999983
311615,2006,227.5,5538.2,203.1,412.5,4561.9,46163.5,20329.6,25825.5,833.6,1638.1,702.2,10326.6,6805,3521.6,0.949999988,0.963999987,1.075999975,1.281000018,0.033,1.315000057,0.033,1.315000057
311711,2006,2.9,96.7,2.4,4.8,65.4,1046,689.1,361.3,24.1,140.9,23.7,544.3,313.8,230.5,1.032999992,1.192999959,1.054999948,1.416000009,0.003,1.235999942,0.003,1.236999989
311712,2006,33.7,1068.7,27.8,55.2,722.5,9795.9,5836.8,3959.4,208.2,1193.7,222.4,2066.9,1433.2,633.7,1.194000006,1.192999959,1.074000001,1.411000013,0.052999999,1.123000026,0.054000001,1.123999953
311811,2006,55.8,1016.2,32.8,57.7,512.7,3408.8,1086.4,2326,69.1,106.5,60.8,1295.1,830.9,464.2,1.261000037,1.207999945,1.059999943,1.381000042,0.006,1.049000025,0.006,1.049000025
311812,2006,141.3,5288.4,83.2,146.3,2668.3,26448.1,8502,17962.9,514.8,833.3,471.4,12063.9,7591,4472.9,1.230000019,1.207999945,1.062999964,1.39199996,-0.012,0.995000005,-0.012,0.995000005
311813,2006,19.4,695.1,11.4,20.1,350.7,4922,2565.9,2339.2,135.2,251.5,87.7,1183.3,907.5,275.8,1.225000024,1.197999954,1.065000057,1.309999943,-0.034000002,0.944000006,-0.034000002,0.944000006
311821,2006,27,1088.7,22.1,45,774.6,10131.4,3233,6927.5,220.4,422.9,138.1,4421.1,3342.3,1078.8,1.133000016,1.195000052,1.036000013,1.353999972,-0.048,0.968999982,-0.046999998,0.968999982
311822,2006,13.8,576,11.3,23,409.8,5624.2,2754.6,2823.8,177.3,360.3,76.7,2281.9,1630.1,651.8,1.034999967,1.17900002,1.07099998,1.274999976,-0.026000001,1.044999957,-0.026000001,1.044999957
311823,2006,3.1,135.1,2.5,5.1,96.2,1493.2,797.8,686.8,50.8,104.3,20.4,863.8,658.1,205.7,1.021999955,1.207000017,1.031999946,1.315999985,-0.011,0.829999983,-0.011,0.828999996
311830,2006,13.2,353.7,10.2,17.8,245.8,2217,875.2,1350.9,85.9,74.8,56,556.6,424.9,131.7,1.159000039,1.241999984,1.044999957,1.407999992,0.039000001,1.243000031,0.039999999,1.245000005
311911,2006,12.9,458.7,9.1,15.2,248.3,6412.5,4329,2123.4,236.7,586.8,82.6,1743,1359.3,383.7,1.18900001,1.264000058,1.057000041,1.406000018,0.120999999,0.947000027,0.120999999,0.948000014
311919,2006,31.6,1028.4,22.4,37.3,556.7,16366.7,4419.3,11837.2,241.7,599,210.8,5303.7,3877.9,1425.8,1.199000001,1.199000001,1.067000031,1.531999946,0.039999999,1.230999947,0.039999999,1.231999993
311920,2006,11.4,551.4,7.5,15.1,308.8,6993.4,3640.6,3388.6,170.1,564.9,94.8,3751.9,2288.9,1463,1.059999943,1.195000052,1.023000002,1.444000006,0.014,1.014000058,0.014,1.014999986
311930,2006,5.5,268.2,3.8,7.4,161.7,8041.9,1374,6644.1,62.9,312.8,31.1,1341.9,837.6,504.3,1.161000013,1.18599999,1.083999991,1.348999977,0.039999999,1.049000025,0.039999999,1.049000025
311941,2006,13.7,618.7,9.1,18.9,307.5,6262.9,3398.1,2859,158.6,642.4,58.2,2397.5,1625.1,772.4,1.116000056,1.192000031,1.062000036,1.294999957,0.012,0.91900003,0.012,0.91900003
311942,2006,16.5,860,10.9,22.7,427.4,6760.8,3272.9,3515.6,152.8,618.7,62.9,1738.7,1194.5,544.2,1.156999946,1.133000016,1.092000008,1.307999969,0.037,1.014000058,0.037,1.014999986
311991,2006,40.2,1302,30.5,61.7,839.6,8733.3,4793,3968.1,345.3,692.3,161.8,1835.7,1396.3,439.4,1.143000007,1.177000046,1.070000052,1.274999976,0.012,1.128999949,0.013,1.129999995
311999,2006,42.5,1617,32.2,65.1,1042.7,12100.8,6649.2,5472.4,479.1,960.4,224.2,3875.9,2794.8,1081.1,1.126999974,1.177000046,1.067999959,1.355000019,-0.025,0.981999993,-0.025,0.981000006
312111,2006,54.5,2427.7,27.9,60,1019.4,38919.9,23393.9,15486,1246.1,1501.2,434.3,14118.1,10131.9,3986.2,1.23300004,1.202000022,1.057000041,1.32099998,-0.063000001,0.957000017,-0.063000001,0.957000017
312112,2006,9.4,377.2,4.8,10.3,158.4,3742.8,1440.6,2306.1,76.7,92.4,41.8,968.3,745.3,223,1.11500001,1.202000022,1.075999975,1.251000047,0.039000001,1.411999941,0.039000001,1.411999941
312113,2006,5.8,169.1,2.9,6.3,71,774.8,149.2,629.7,6.4,9.6,8.6,339.9,232.8,107.1,1.356999993,1.202000022,1.039999962,1.261000037,-0.029999999,1.506999969,-0.029999999,1.468999982
312120,2006,25.4,1447.4,18.8,31,880.8,21574.9,7817.4,13770.2,1046.8,468,357.8,13793.6,9303.4,4490.2,1.258000016,1.187999964,1.074000001,1.472000003,0.037,0.94599998,0.037,0.947000027
312130,2006,23.9,1235.3,11.2,23.1,459.8,11680.4,4851.6,7083.5,500.5,6688.2,139.6,4003.7,2778.5,1225.2,1.121000051,1.149000049,1.098999977,1.20599997,0.032000002,1.220999956,0.032000002,1.222000003
312140,2006,5.3,270.1,3.5,6.9,149.4,5750.3,2013.9,3630.4,136.2,1464.3,36.9,1309.7,825.4,484.3,1.087000012,1.17900002,1.095000029,1.452999949,0.088,1.345999956,0.088,1.345999956
312210,2006,2,61.1,1.5,2.9,30.2,873.1,647.6,224.5,4.6,230.5,12.3,748.6,273.9,474.7,1.065000057,1.14199996,0.890999973,1.320000052,0.111000001,0.938000023,0.109999999,0.938000023
312221,2006,11.5,902,8.5,17.1,557.6,36365.7,3895.2,32489.1,172.3,3405.3,99.9,6569.2,3830.6,2738.6,1.86500001,1.146000028,0.894999981,1.286000013,-0.014,0.825999975,-0.014,0.825999975
312229,2006,6.1,293.2,4.5,9.1,181.3,4350.6,776.8,3548.3,38.3,679.1,12,770,456,314,1.411000013,1.190999985,0.952000022,1.281999946,-0.037999999,0.660000026,-0.037999999,0.660000026
313111,2006,25.8,725.3,23.1,48.9,593.5,5225.8,3295.6,1943.2,102.4,322.7,214.9,4365.3,2802.1,1563.2,0.975000024,1.003000021,1.105000019,1.105000019,-0.007,1.050999999,-0.007,1.049999952
313112,2006,15.6,460.6,14,29.6,376.9,4269.2,2909.2,1370.8,100,284.9,175.6,1601.9,1132.2,469.7,1.001000047,1.003000021,1.098999977,1.128999949,-0.014,1.088000059,-0.014,1.090999961
313113,2006,1.3,35.7,1.2,2.6,29.2,223.7,133.5,89,4.6,13.1,9.2,216.8,130.1,86.7,1.149999976,1.003000021,1.093999982,1.162999988,-0.045000002,0.927999973,-0.044,0.930999994
313210,2006,44.3,1364.7,38.3,77.7,1082.4,8033.3,4592.8,3428.6,146.6,1165.4,347,10148.6,6085.5,4063.1,0.980000019,1.014999986,1.093000054,1.202999949,-0.041000001,0.94599998,-0.041000001,0.947000027
313221,2006,8.6,278.7,6.5,12.6,171.3,1129.5,538.2,577.9,21,207.7,32.5,733.7,448.6,285.1,1.08099997,1.057000041,1.118999958,1.363000035,-0.041000001,0.961000025,-0.041999999,0.961000025
313222,2006,1.3,34.2,1,2,21,99.2,27.9,66.8,1,10.8,2,109,43.7,65.3,1.050999999,1.057000041,1.116999984,1.315999985,-0.017999999,0.787999988,-0.02,0.791000009
313230,2006,18,926.3,13.9,29.4,654.1,7638.8,3082.1,4579.6,255.8,777.6,232,3099.2,2425.1,674.1,1.057000041,1.172999978,1.090000033,1.251000047,0.192000002,1.532999992,0.192000002,1.534000039
313241,2006,7.3,205.3,6.1,12.6,145.8,1181,718.1,445.6,28,118,49.2,1163.6,669.9,493.7,0.90200001,1.024000049,1.080000043,1.462000012,-0.030999999,1.011000037,-0.032000002,1.011000037
313249,2006,7.7,241.4,6.4,13.3,171.4,1300.4,725.1,582.8,28.2,119.1,50.8,846.7,572,274.7,0.963,1.024000049,1.083999991,1.434000015,-0.015,0.873000026,-0.017000001,0.873000026
313311,2006,19,641.5,15.2,30.4,430.6,4307.2,2336,1879.8,53.5,384.1,215.6,2904.4,1588.3,1316.1,0.995999992,1.021999955,1.090000033,1.536999941,-0.068999998,0.899999976,-0.068000004,0.901000023
313312,2006,16.3,494.5,13,26,331.9,2849.9,1497.6,1343.8,34.3,246.2,142.7,1732.5,1066.3,666.2,0.957000017,1.021999955,1.103000045,1.491999984,-0.037999999,0.990999997,-0.035999998,0.990999997
313320,2006,8.8,369.7,6.4,13.9,220.1,2571.2,1733.2,832.6,98.7,349.7,59.1,1172.7,696.5,476.2,1.197000027,1.131999969,1.10800004,1.43900001,-0.056000002,0.934000015,-0.056000002,0.934000015
314110,2006,36.4,1247.4,30.5,69.9,902.8,15210.3,8540.8,6807.5,234.2,1106.4,262.8,3030.1,1839.2,1190.9,1.187000036,1.046000004,1.003999949,1.460999966,0.023,1.054999948,0.024,1.055999994
314121,2006,13.1,327.2,10.3,20.3,216.8,1268,608.4,654.1,15.1,142.6,11.2,348.3,171.9,176.4,1.024000049,1.013000011,1.034999967,1.307000041,-0.057,0.936999977,-0.057,0.936999977
314129,2006,24.8,646.5,19.5,38.4,428.4,5438.4,3498.7,1891.9,86.8,820.1,48.2,1214.4,765.8,448.6,1.004999995,1.013000011,1.021999955,1.337000012,-0.052000001,0.887000024,-0.052000001,0.887000024
314911,2006,6.2,166.5,4.6,8.9,93.3,791,417.5,375.9,7.1,82.2,4.9,199.7,114,85.7,1.11500001,1.093000054,1.003999949,1.235999942,0.001,0.967999995,0.001,0.967000008
314912,2006,19.6,623,14.5,28.1,349.1,2899.6,1330.4,1563.6,26.3,261.9,18.1,415.7,301.1,114.6,1.276000023,1.093000054,1.021999955,1.258999944,0.025,1.047000051,0.025,1.047000051
314991,2006,4.2,143.1,3.1,5.9,81.2,829.7,414,420.5,21.4,138.3,14.3,316.6,203,113.6,0.961000025,1.082999945,1.029999971,1.146999955,-0.023,1.251999974,-0.023,1.251999974
314992,2006,3.6,137.8,3,6,105,1131.8,763.9,375.1,13.5,170.9,63.6,582.7,368.4,214.3,1.113999963,1.039000034,1.00999999,1.241999984,0.002,0.925999999,0.004,0.927999973
314999,2006,37.6,1115.8,28.6,55.4,709.9,5695.7,2621.5,3032.4,117.3,667.1,68.4,2037.3,1384.1,653.2,1.082000017,1.082999945,1.014999986,1.271000028,0.035,1.067999959,0.035,1.067000031
315111,2006,6.4,145.3,5.4,10.4,106.4,1023.9,500.1,548.2,11.6,137.7,23.9,867.4,365.3,502.1,1.082000017,1.047999978,1.008999944,1.284999967,0.050999999,0.99000001,0.050999999,0.99000001
315119,2006,15.3,402.8,12.9,25,295,2327.3,1074.4,1243.1,24.3,295.8,54.2,896.9,554.4,342.5,1.136999965,1.050999999,1.006999969,1.271999955,0.056000002,1.003999949,0.056000002,1.003999949
315191,2006,4.9,126.4,3.7,6.9,78.4,1056.4,607.2,432.3,12.6,105,18.7,1147.1,523.7,623.4,1.003000021,1.024000049,1.031000018,1.378999949,-0.007,0.841000021,-0.008,0.839999974
315192,2006,0.8,24.7,0.6,1.2,15.3,380.4,232.3,135,4.9,40.2,6.7,386.1,154.6,231.5,0.995000005,1.024000049,1.026000023,1.383999944,-0.075999998,0.948000014,-0.075999998,0.947000027
315211,2006,18,366.8,15.5,27.8,275.1,1100.8,223.4,964.6,14.5,86.9,16.7,335.3,166.7,168.6,1.042999983,1.034999967,1.039000034,1.470999956,0.189999998,1.042000055,0.189999998,1.041000009
315212,2006,50.1,950.6,43.1,77.6,712.8,4318.2,1301.5,3098.3,84.7,506.2,65.5,759.1,437.2,321.9,1.019999981,1.034999967,1.052000046,1.419999957,0.207000002,1.192000031,0.207000002,1.187999964
315221,2006,0.7,15.6,0.5,1,10.2,89.6,40.3,49.4,0.9,14.2,0.7,118,49.8,68.2,1.021000028,1.011999965,1.072000027,1.340000033,-0.118000001,0.38499999,-0.118000001,0.38499999
315222,2006,7.8,188.6,6.2,11.5,122.9,1154.4,485,647.1,10.8,170.6,8.8,466.9,137.9,329,1.059999943,1.011999965,1.095000029,1.248000026,-0.088,0.934000015,-0.088,0.934000015
315223,2006,7.4,183.9,5.9,10.9,119.8,1057.8,604,460.9,13.4,212.4,8.1,844.2,400.1,444.1,0.972000003,1.011999965,1.057999969,1.291000009,-0.059999999,0.592000008,-0.059999999,0.592000008
315224,2006,4.3,86.3,3.4,6.3,56.3,854.9,359.6,481.4,8,126.5,6.5,1118.7,421.5,697.2,1.004999995,1.011999965,1.062999964,1.274000049,-0.280999988,0.460999995,-0.282000005,0.460999995
315225,2006,7.6,168.1,6.1,11.2,109.5,1107.8,541.7,576.1,12,190.5,8.5,272.5,143.1,129.4,0.973999977,1.011999965,1.042000055,1.238000035,-0.066,0.901000023,-0.066,0.901000023
315228,2006,4.6,96,3.7,6.8,62.6,574.6,289.5,285.1,6.4,101.8,4.4,373.1,147.1,226,1.019000053,1.011999965,1.087000012,1.279999971,-0.072999999,0.818000019,-0.074000001,0.818000019
315231,2006,3.2,94.4,1.9,3.8,39.7,919.8,467.9,445.1,7.5,82,3.7,477.6,171.3,306.3,1.019000053,1.014000058,1.057999969,1.16900003,-0.035,0.711000025,-0.035,0.711000025
315232,2006,9.4,357.7,5.7,11.2,150.4,3654.2,2180.7,1429.2,34.8,382.2,14.5,710.2,412.8,297.4,1.00999999,1.014000058,1.031999946,1.208999991,0.022,0.99000001,0.022,0.99000001
315233,2006,10.4,381.7,6.3,12.3,160.5,2586.5,1492.7,1095.6,23.9,261.6,10.3,868.9,337.5,531.4,0.995000005,1.014000058,1.09800005,1.177999973,0.030999999,0.925999999,0.030999999,0.925000012
315234,2006,2.4,79.9,1.5,2.9,33.6,623.2,323.8,300.5,5.2,56.8,2.5,423,126,297,1.011000037,1.014000058,1.083999991,1.233999968,-0.008,0.702000022,-0.008,0.702000022
315239,2006,14.8,519.4,9.1,17.6,218.4,3967.2,2040.5,1940.2,32.6,357.6,15.8,986.3,550.9,435.4,0.990999997,1.014000058,1.052999973,1.187000036,0.018999999,0.847000003,0.018999999,0.846000016
315291,2006,0.7,16.8,0.5,1,9.2,102.2,47.5,56.1,0.8,28.7,1.3,152.9,68.1,84.8,1.004999995,1.016000032,1.004999995,1.16900003,-0.088,0.48300001,-0.088,0.48300001
315292,2006,1.2,35.7,0.8,1.6,19.6,141.7,74.8,67.6,1.2,45.2,1.8,44.7,23.3,21.4,1.054999948,1.016000032,1.004999995,1.095000029,-0.048,0.824999988,-0.046999998,0.824999988
315299,2006,12.8,328.3,8.9,17.5,179.7,1357.4,577.8,797.2,9.2,348.8,17.3,196.6,127.1,69.5,1.08099997,1.016000032,1.011000037,1.152999997,-0.023,1.023000002,-0.022,1.023000002
315991,2006,5.8,150.2,4.4,8,89.1,476.6,215.8,257.9,4.4,68.5,3.7,190,89.9,100.1,1.077999949,1.116000056,1.062999964,1.25999999,-0.068999998,0.851000011,-0.068999998,0.851000011
315992,2006,1.8,38.9,1.4,2.6,23.1,171.1,98.3,67.3,2.3,31.2,1.3,104.1,47.4,56.7,1.095000029,1.116000056,1.032999992,1.238999963,-0.035,0.694999993,-0.035,0.694999993
315993,2006,2,64,1.6,2.8,38,369.5,189,175.9,4.1,60,2.9,62.8,34,28.8,1.072999954,1.116000056,1.06400001,1.25,-0.071000002,0.836000025,-0.07,0.836000025
315999,2006,7.6,191.1,5.9,10.6,113.4,909.5,491.3,413.7,11.6,155.9,7.1,391.1,179.5,211.6,1.082999945,1.116000056,1.057000041,1.243999958,-0.066,0.791000009,-0.066,0.791000009
316110,2006,4.8,179.8,3.6,7.1,119.4,1340,970,345,10.8,113.6,37.1,676.8,315.7,361.1,1.172000051,1.233999968,1.00999999,1.440999985,-0.075000003,0.748000026,-0.075999998,0.749000013
316211,2006,2.4,80.1,1.9,3.7,51.2,494.1,223.5,282.2,5.4,80.2,4.3,175.2,79,96.2,1.110999942,1.166000009,1.014000058,1.218000054,0.039999999,0.936999977,0.039999999,0.936999977
316212,2006,0.7,18.6,0.6,1.1,11.9,128.4,66.3,54.8,1.7,23.8,1.1,40.2,20.4,19.8,1.06400001,1.166000009,1.003999949,1.218000054,0.045000002,0.920000017,0.045000002,0.920000017
316213,2006,6.5,184.5,5.3,10,117.8,918.6,491.8,426.2,13.1,176.4,8,376.3,169.3,207,1.055999994,1.166000009,1.021000028,1.144000053,-0.001,0.856999993,-0.001,0.856999993
316214,2006,3.5,96,2.8,5.4,61.3,348.3,147.5,218.7,3.7,52.9,3,213.7,55.9,157.8,1.057999969,1.166000009,1.011000037,1.18900001,0.077,1.128999949,0.077,1.128999949
316219,2006,1,30.1,0.8,1.6,19.2,91,37.5,57.7,1,13.5,0.8,99.5,31.5,68,1.062999964,1.166000009,1,1.157999992,0.061999999,1.021000028,0.061999999,1.021000028
316991,2006,4.8,131,3.6,7.1,74.1,637,238,421.6,16.5,122.3,3.5,216.8,126.1,90.7,1.055999994,1.141000032,1.034000039,1.228000045,0.023,0.694999993,0.023,0.694999993
316992,2006,2,68.9,1.5,2.9,38.9,655.2,243.1,450.6,14.8,124.9,3.6,77.9,31,46.9,1.268000007,1.141000032,1.047999978,1.256999969,0.171000004,1.996000051,0.171000004,1.996000051
316993,2006,2.8,95,2,4.1,53.7,494.2,222.3,281.1,15.2,114.2,2.7,82.8,40.8,42,1.01699996,1.141000032,1.042999983,1.218000054,0.067000002,1.144999981,0.067000002,1.144000053
316999,2006,7.7,194.1,5.7,11.3,109.7,834.4,381.8,473,27.7,196.2,4.6,193.5,109.1,84.4,1.110000014,1.141000032,1.02699995,1.289999962,0.028000001,0.856999993,0.028000001,0.856999993
321113,2006,90.9,3358.3,76.3,169,2586.4,25671.3,17397.9,8278.8,969.9,3175.8,670.6,9524.9,6355.1,3169.8,0.938000023,1.029000044,1.070000052,1.360999942,0.024,1.078999996,0.025,1.078999996
321114,2006,13.1,505.2,11,24.4,389.1,6482.1,4964.8,1508.5,247.3,906.3,169.3,1184.6,804.6,380,1.019000053,1.126000047,1.093999982,1.383999944,0.009,1.116000056,0.01,1.121000051
321211,2006,18.9,606.8,16.5,35.1,489.5,3644,2333.2,1314,93.3,346.9,109.9,961.9,544,417.9,1.080000043,1.029999971,1.095999956,1.296000004,-0.046,0.977999985,-0.046,0.978999972
321212,2006,19.6,755.7,17.2,36.5,609.6,4616.1,3205.9,1418,123.5,476.6,139.2,2072,1138.4,933.6,0.904999971,1.029999971,1.067999959,1.30400002,0.108000003,1.164000034,0.108999997,1.162999988
321213,2006,8.4,337.7,6.3,13.1,207.8,2940,1897.5,1029,77.2,237,26.9,533.9,399.5,134.4,0.978999972,1.070000052,1.090999961,1.284999967,0.018999999,1.129999995,0.018999999,1.128000021
321214,2006,46.6,1557.8,35.3,73,958.8,6679.9,3456.8,3187.8,140.6,431.7,61.2,1080.3,778.9,301.4,0.984000027,1.070000052,1.093999982,1.279999971,0.005,1.174000025,0.005,1.174000025
321219,2006,21.2,913.4,16.8,36.1,647.9,7868.7,4382.2,3498.1,315.5,595.6,571.7,3679.7,2685.6,994.1,1.20599997,1.231999993,1.06400001,1.39199996,0.032000002,1.111999989,0.033,1.111999989
321911,2006,81.7,2871.6,64.9,128.3,1998.5,15361.3,8378.9,6917.9,338.5,1580.9,185,3003.5,1971.8,1031.7,1.146000028,1.093999982,1.090999961,1.230999947,0.012,1.014000058,0.012,1.014999986
321912,2006,32.9,1012.7,26.2,51.7,704.8,7115.9,4732.1,2432.4,191.2,892.8,85.7,2236.7,1354.3,882.4,0.995000005,1.069000006,1.095000029,1.228999972,0.074000001,1.108999968,0.074000001,1.10800004
